tm,DVm,PVm
3.870000000000000000e+02,1.000000000000000000e+00,2.545749999999999957e-01
3.880000000000000000e+02,1.000000000000000000e+00,2.497500000000000553e-01
3.890000000000000000e+02,1.000000000000000000e+00,2.521500000000001518e-01
3.900000000000000000e+02,1.000000000000000000e+00,2.529750000000000054e-01
3.910000000000000000e+02,1.000000000000000000e+00,2.562000000000000943e-01
3.920000000000000000e+02,1.000000000000000000e+00,2.537750000000000838e-01
3.930000000000000000e+02,1.000000000000000000e+00,2.513500000000000734e-01
3.940000000000000000e+02,1.000000000000000000e+00,2.545749999999999957e-01
3.950000000000000000e+02,1.000000000000000000e+00,2.594250000000000722e-01
3.960000000000000000e+02,1.000000000000000000e+00,2.626250000000000528e-01
3.970000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
3.980000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
3.990000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
4.000000000000000000e+02,1.000000000000000000e+00,2.594250000000000722e-01
4.010000000000000000e+02,1.000000000000000000e+00,2.610250000000000625e-01
4.020000000000000000e+02,1.000000000000000000e+00,2.618250000000001410e-01
4.030000000000000000e+02,1.000000000000000000e+00,2.586000000000000520e-01
4.040000000000000000e+02,1.000000000000000000e+00,2.586000000000000520e-01
4.050000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
4.060000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
4.070000000000000000e+02,1.000000000000000000e+00,2.634500000000000730e-01
4.080000000000000000e+02,1.000000000000000000e+00,2.626250000000000528e-01
4.090000000000000000e+02,1.000000000000000000e+00,2.610250000000000625e-01
4.100000000000000000e+02,1.000000000000000000e+00,2.594250000000000722e-01
4.110000000000000000e+02,1.000000000000000000e+00,2.578000000000001402e-01
4.120000000000000000e+02,1.000000000000000000e+00,2.626250000000000528e-01
4.130000000000000000e+02,1.000000000000000000e+00,2.650500000000001188e-01
4.140000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
4.150000000000000000e+02,1.000000000000000000e+00,2.578000000000001402e-01
4.160000000000000000e+02,1.000000000000000000e+00,2.594250000000000722e-01
4.170000000000000000e+02,1.000000000000000000e+00,2.642499999999999849e-01
4.180000000000000000e+02,1.000000000000000000e+00,2.618250000000001410e-01
4.190000000000000000e+02,1.000000000000000000e+00,2.634500000000000730e-01
4.200000000000000000e+02,1.000000000000000000e+00,2.570000000000000062e-01
4.210000000000000000e+02,1.000000000000000000e+00,2.626250000000000528e-01
4.220000000000000000e+02,1.000000000000000000e+00,2.618250000000001410e-01
4.230000000000000000e+02,1.000000000000000000e+00,2.626250000000000528e-01
4.240000000000000000e+02,1.000000000000000000e+00,2.602250000000001506e-01
4.250000000000000000e+02,1.000000000000000000e+00,2.578000000000001402e-01
4.260000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01
4.270000000000000000e+02,1.000000000000000000e+00,2.698750000000000315e-01
4.280000000000000000e+02,1.000000000000000000e+00,2.690750000000001196e-01
4.290000000000000000e+02,1.000000000000000000e+00,2.715000000000001856e-01
4.300000000000000000e+02,1.000000000000000000e+00,2.666750000000000509e-01
4.310000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01
4.320000000000000000e+02,1.000000000000000000e+00,2.690750000000001196e-01
4.330000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01
4.340000000000000000e+02,1.000000000000000000e+00,2.698750000000000315e-01
4.350000000000000000e+02,1.000000000000000000e+00,2.707000000000000517e-01
4.360000000000000000e+02,1.000000000000000000e+00,2.658500000000000307e-01
4.370000000000000000e+02,1.000000000000000000e+00,2.674750000000001293e-01
4.380000000000000000e+02,1.000000000000000000e+00,2.666750000000000509e-01
4.390000000000000000e+02,1.000000000000000000e+00,2.739250000000000296e-01
4.400000000000000000e+02,1.000000000000000000e+00,2.690750000000001196e-01
4.410000000000000000e+02,1.000000000000000000e+00,2.715000000000001856e-01
4.420000000000000000e+02,1.000000000000000000e+00,2.650500000000001188e-01
4.430000000000000000e+02,1.000000000000000000e+00,2.690750000000001196e-01
4.440000000000000000e+02,1.000000000000000000e+00,2.690750000000001196e-01
4.450000000000000000e+02,1.000000000000000000e+00,2.731000000000001759e-01
4.460000000000000000e+02,1.000000000000000000e+00,2.674750000000001293e-01
4.470000000000000000e+02,1.000000000000000000e+00,2.674750000000001293e-01
4.480000000000000000e+02,1.000000000000000000e+00,2.650500000000001188e-01
4.490000000000000000e+02,1.000000000000000000e+00,2.698750000000000315e-01
4.500000000000000000e+02,1.000000000000000000e+00,2.674750000000001293e-01
4.510000000000000000e+02,1.000000000000000000e+00,2.723000000000000975e-01
4.520000000000000000e+02,1.000000000000000000e+00,2.682750000000000412e-01
4.530000000000000000e+02,1.000000000000000000e+00,2.682750000000000412e-01
4.540000000000000000e+02,1.000000000000000000e+00,2.650500000000001188e-01
4.550000000000000000e+02,1.000000000000000000e+00,2.715000000000001856e-01
4.560000000000000000e+02,1.000000000000000000e+00,2.715000000000001856e-01
4.570000000000000000e+02,1.000000000000000000e+00,2.690750000000001196e-01
4.580000000000000000e+02,1.000000000000000000e+00,2.674750000000001293e-01
4.590000000000000000e+02,1.000000000000000000e+00,2.723000000000000975e-01
4.600000000000000000e+02,1.000000000000000000e+00,2.763250000000000983e-01
4.610000000000000000e+02,1.000000000000000000e+00,2.763250000000000983e-01
4.620000000000000000e+02,1.000000000000000000e+00,2.779500000000000304e-01
4.630000000000000000e+02,1.000000000000000000e+00,2.739250000000000296e-01
4.640000000000000000e+02,1.000000000000000000e+00,2.755250000000000199e-01
4.650000000000000000e+02,1.000000000000000000e+00,2.763250000000000983e-01
4.660000000000000000e+02,1.000000000000000000e+00,2.787500000000001643e-01
4.670000000000000000e+02,1.000000000000000000e+00,2.803500000000001546e-01
4.680000000000000000e+02,1.000000000000000000e+00,2.739250000000000296e-01
4.690000000000000000e+02,1.000000000000000000e+00,2.747250000000001080e-01
4.700000000000000000e+02,1.000000000000000000e+00,2.755250000000000199e-01
4.710000000000000000e+02,1.000000000000000000e+00,2.811750000000000083e-01
4.720000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01
4.730000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01
4.740000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01
4.750000000000000000e+02,1.000000000000000000e+00,2.811750000000000083e-01
4.760000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01
4.770000000000000000e+02,1.000000000000000000e+00,2.876000000000001333e-01
4.780000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
4.790000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
4.800000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01
4.810000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01
4.820000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01
4.830000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
4.840000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01
4.850000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01
4.860000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01
4.870000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
4.880000000000000000e+02,1.000000000000000000e+00,2.868000000000000549e-01
4.890000000000000000e+02,1.000000000000000000e+00,2.892250000000000654e-01
4.900000000000000000e+02,1.000000000000000000e+00,2.868000000000000549e-01
4.910000000000000000e+02,1.000000000000000000e+00,2.908250000000000557e-01
4.920000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
4.930000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01
4.940000000000000000e+02,1.000000000000000000e+00,2.868000000000000549e-01
4.950000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01
4.960000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01
4.970000000000000000e+02,1.000000000000000000e+00,2.868000000000000549e-01
4.980000000000000000e+02,1.000000000000000000e+00,2.860000000000001430e-01
4.990000000000000000e+02,1.000000000000000000e+00,2.876000000000001333e-01
5.000000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01
5.010000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01
5.020000000000000000e+02,1.000000000000000000e+00,2.819750000000000867e-01
5.030000000000000000e+02,1.000000000000000000e+00,2.868000000000000549e-01
5.040000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
5.050000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
5.060000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01
5.070000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
5.080000000000000000e+02,1.000000000000000000e+00,2.811750000000000083e-01
5.090000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01
5.100000000000000000e+02,1.000000000000000000e+00,2.876000000000001333e-01
5.110000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01
5.120000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.130000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01
5.140000000000000000e+02,1.000000000000000000e+00,2.908250000000000557e-01
5.150000000000000000e+02,1.000000000000000000e+00,2.876000000000001333e-01
5.160000000000000000e+02,1.000000000000000000e+00,2.827749999999999986e-01
5.170000000000000000e+02,1.000000000000000000e+00,2.876000000000001333e-01
5.180000000000000000e+02,1.000000000000000000e+00,2.835750000000000770e-01
5.190000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
5.200000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
5.210000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
5.220000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
5.230000000000000000e+02,1.000000000000000000e+00,2.844000000000000972e-01
5.240000000000000000e+02,1.000000000000000000e+00,2.852000000000000091e-01
5.250000000000000000e+02,1.000000000000000000e+00,2.884250000000001535e-01
5.260000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.270000000000000000e+02,1.000000000000000000e+00,2.924499999999999877e-01
5.280000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01
5.290000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.300000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.310000000000000000e+02,1.000000000000000000e+00,2.964750000000000441e-01
5.320000000000000000e+02,1.000000000000000000e+00,2.948500000000001120e-01
5.330000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.340000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.350000000000000000e+02,1.000000000000000000e+00,2.908250000000000557e-01
5.360000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.370000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.380000000000000000e+02,1.000000000000000000e+00,2.956750000000001322e-01
5.390000000000000000e+02,1.000000000000000000e+00,2.932500000000001217e-01
5.400000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.410000000000000000e+02,1.000000000000000000e+00,2.908250000000000557e-01
5.420000000000000000e+02,1.000000000000000000e+00,2.924499999999999877e-01
5.430000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.440000000000000000e+02,1.000000000000000000e+00,2.964750000000000441e-01
5.450000000000000000e+02,1.000000000000000000e+00,2.932500000000001217e-01
5.460000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.470000000000000000e+02,1.000000000000000000e+00,2.900250000000001438e-01
5.480000000000000000e+02,1.000000000000000000e+00,2.924499999999999877e-01
5.490000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.500000000000000000e+02,1.000000000000000000e+00,2.948500000000001120e-01
5.510000000000000000e+02,1.000000000000000000e+00,2.916500000000000759e-01
5.520000000000000000e+02,1.000000000000000000e+00,2.892250000000000654e-01
5.530000000000000000e+02,1.000000000000000000e+00,2.932500000000001217e-01
5.540000000000000000e+02,1.000000000000000000e+00,2.956750000000001322e-01
5.550000000000000000e+02,1.000000000000000000e+00,2.956750000000001322e-01
5.560000000000000000e+02,1.000000000000000000e+00,2.980750000000000344e-01
5.570000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.580000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.590000000000000000e+02,1.000000000000000000e+00,2.932500000000001217e-01
5.600000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
5.610000000000000000e+02,1.000000000000000000e+00,2.997000000000001885e-01
5.620000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
5.630000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
5.640000000000000000e+02,1.000000000000000000e+00,2.980750000000000344e-01
5.650000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
5.660000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
5.670000000000000000e+02,1.000000000000000000e+00,2.997000000000001885e-01
5.680000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
5.690000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
5.700000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
5.710000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
5.720000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
5.730000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
5.740000000000000000e+02,1.000000000000000000e+00,3.037250000000000227e-01
5.750000000000000000e+02,1.000000000000000000e+00,3.021250000000000324e-01
5.760000000000000000e+02,1.000000000000000000e+00,3.037250000000000227e-01
5.770000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
5.780000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
5.790000000000000000e+02,1.000000000000000000e+00,2.964750000000000441e-01
5.800000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
5.810000000000000000e+02,1.000000000000000000e+00,2.980750000000000344e-01
5.820000000000000000e+02,1.000000000000000000e+00,2.997000000000001885e-01
5.830000000000000000e+02,1.000000000000000000e+00,2.964750000000000441e-01
5.840000000000000000e+02,1.000000000000000000e+00,2.940500000000000336e-01
5.850000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
5.860000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
5.870000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
5.880000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
5.890000000000000000e+02,1.000000000000000000e+00,2.980750000000000344e-01
5.900000000000000000e+02,1.000000000000000000e+00,2.980750000000000344e-01
5.910000000000000000e+02,1.000000000000000000e+00,2.997000000000001885e-01
5.920000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
5.930000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
5.940000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
5.950000000000000000e+02,1.000000000000000000e+00,2.964750000000000441e-01
5.960000000000000000e+02,1.000000000000000000e+00,2.956750000000001322e-01
5.970000000000000000e+02,1.000000000000000000e+00,2.997000000000001885e-01
5.980000000000000000e+02,1.000000000000000000e+00,3.021250000000000324e-01
5.990000000000000000e+02,1.000000000000000000e+00,2.964750000000000441e-01
6.000000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
6.010000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
6.020000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
6.030000000000000000e+02,1.000000000000000000e+00,2.997000000000001885e-01
6.040000000000000000e+02,1.000000000000000000e+00,3.029250000000001108e-01
6.050000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
6.060000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
6.070000000000000000e+02,1.000000000000000000e+00,3.029250000000001108e-01
6.080000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
6.090000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
6.100000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
6.110000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
6.120000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
6.130000000000000000e+02,1.000000000000000000e+00,3.037250000000000227e-01
6.140000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
6.150000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
6.160000000000000000e+02,1.000000000000000000e+00,3.021250000000000324e-01
6.170000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
6.180000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
6.190000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
6.200000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
6.210000000000000000e+02,1.000000000000000000e+00,3.029250000000001108e-01
6.220000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
6.230000000000000000e+02,1.000000000000000000e+00,3.021250000000000324e-01
6.240000000000000000e+02,1.000000000000000000e+00,3.029250000000001108e-01
6.250000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
6.260000000000000000e+02,1.000000000000000000e+00,2.989000000000000545e-01
6.270000000000000000e+02,1.000000000000000000e+00,2.972750000000001225e-01
6.280000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
6.290000000000000000e+02,1.000000000000000000e+00,3.021250000000000324e-01
6.300000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
6.310000000000000000e+02,1.000000000000000000e+00,3.005000000000001004e-01
6.320000000000000000e+02,1.000000000000000000e+00,3.013000000000001788e-01
6.330000000000000000e+02,1.000000000000000000e+00,3.037250000000000227e-01
6.340000000000000000e+02,1.000000000000000000e+00,3.037250000000000227e-01
6.350000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
6.360000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
6.370000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
6.380000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
6.390000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
6.400000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
6.410000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
6.420000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
6.430000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
6.440000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
6.450000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
6.460000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
6.470000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
6.480000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
6.490000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
6.500000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
6.510000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
6.520000000000000000e+02,1.000000000000000000e+00,3.117750000000000798e-01
6.530000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
6.540000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.550000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
6.560000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
6.570000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
6.580000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
6.590000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
6.600000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
6.610000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
6.620000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.630000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
6.640000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
6.650000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
6.660000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
6.670000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
6.680000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
6.690000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
6.700000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
6.710000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
6.720000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.730000000000000000e+02,1.000000000000000000e+00,3.117750000000000798e-01
6.740000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.750000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
6.760000000000000000e+02,1.000000000000000000e+00,3.150000000000000577e-01
6.770000000000000000e+02,1.000000000000000000e+00,3.150000000000000577e-01
6.780000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
6.790000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
6.800000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
6.810000000000000000e+02,1.000000000000000000e+00,3.174250000000000682e-01
6.820000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
6.830000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
6.840000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.850000000000000000e+02,1.000000000000000000e+00,3.166250000000001563e-01
6.860000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
6.870000000000000000e+02,1.000000000000000000e+00,3.214500000000001245e-01
6.880000000000000000e+02,1.000000000000000000e+00,3.166250000000001563e-01
6.890000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
6.900000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.910000000000000000e+02,1.000000000000000000e+00,3.190250000000000585e-01
6.920000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
6.930000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
6.940000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
6.950000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
6.960000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
6.970000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
6.980000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
6.990000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
7.000000000000000000e+02,1.000000000000000000e+00,3.198500000000000787e-01
7.010000000000000000e+02,1.000000000000000000e+00,3.166250000000001563e-01
7.020000000000000000e+02,1.000000000000000000e+00,3.117750000000000798e-01
7.030000000000000000e+02,1.000000000000000000e+00,3.117750000000000798e-01
7.040000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
7.050000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.060000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.070000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
7.080000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
7.090000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
7.100000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
7.110000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
7.120000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
7.130000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.140000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
7.150000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.160000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
7.170000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
7.180000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.190000000000000000e+02,1.000000000000000000e+00,3.037250000000000227e-01
7.200000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
7.210000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.220000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.230000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
7.240000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
7.250000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
7.260000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
7.270000000000000000e+02,1.000000000000000000e+00,3.053250000000000131e-01
7.280000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
7.290000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.300000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
7.310000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.320000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
7.330000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
7.340000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.350000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
7.360000000000000000e+02,1.000000000000000000e+00,3.101750000000000895e-01
7.370000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.380000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
7.390000000000000000e+02,1.000000000000000000e+00,3.077500000000000790e-01
7.400000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.410000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
7.420000000000000000e+02,1.000000000000000000e+00,3.061500000000000332e-01
7.430000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
7.440000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.450000000000000000e+02,1.000000000000000000e+00,3.045250000000001012e-01
7.460000000000000000e+02,1.000000000000000000e+00,3.085500000000001575e-01
7.470000000000000000e+02,1.000000000000000000e+00,3.117750000000000798e-01
7.480000000000000000e+02,1.000000000000000000e+00,3.069500000000001672e-01
7.490000000000000000e+02,1.000000000000000000e+00,3.093750000000000111e-01
7.500000000000000000e+02,1.000000000000000000e+00,3.109750000000000014e-01
7.510000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
7.520000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
7.530000000000000000e+02,1.000000000000000000e+00,3.125749999999999917e-01
7.540000000000000000e+02,1.000000000000000000e+00,3.174250000000000682e-01
7.550000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
7.560000000000000000e+02,1.000000000000000000e+00,3.150000000000000577e-01
7.570000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
7.580000000000000000e+02,1.000000000000000000e+00,3.158000000000001362e-01
7.590000000000000000e+02,1.000000000000000000e+00,3.166250000000001563e-01
7.600000000000000000e+02,1.000000000000000000e+00,3.174250000000000682e-01
7.610000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
7.620000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
7.630000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
7.640000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
7.650000000000000000e+02,1.000000000000000000e+00,3.142000000000001458e-01
7.660000000000000000e+02,1.000000000000000000e+00,3.150000000000000577e-01
7.670000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
7.680000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
7.690000000000000000e+02,1.000000000000000000e+00,3.150000000000000577e-01
7.700000000000000000e+02,1.000000000000000000e+00,3.190250000000000585e-01
7.710000000000000000e+02,1.000000000000000000e+00,3.174250000000000682e-01
7.720000000000000000e+02,1.000000000000000000e+00,3.134000000000000119e-01
7.730000000000000000e+02,1.000000000000000000e+00,3.182250000000001466e-01
7.740000000000000000e+02,1.000000000000000000e+00,3.190250000000000585e-01
