t,MV,PV,DV,SP,MVI,MVP,MVD,MVFF,MAN
4.395000000000000000e+02,5.000000000000000000e+01,4.964500000000000313e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.714658350436791068e+01,1.257507723923990284e+01,2.783392563921853191e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.400000000000000000e+02,5.000000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.849458034116547367e+01,1.192538897774072737e+01,-4.199693189061972087e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.405000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.942624921165757712e+01,1.146050093284574523e+01,-8.867501445033234564e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.410000000000000000e+02,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.861475964385211768e+01,1.183298886943860850e+01,-4.477485132907261800e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.415000000000000000e+02,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.763698467610966247e+01,1.229787691433359065e+01,6.513840955674188304e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.420000000000000000e+02,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.764044579876303942e+01,1.229787691433359065e+01,6.167728690336513053e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.425000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.879324398384600414e+01,1.173770125775205742e+01,-5.309452415980634443e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.430000000000000000e+02,5.000000000000000000e+01,4.964500000000000313e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.704667617594189011e+01,1.257507723923990284e+01,3.782465848182064994e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.435000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.878513035651433682e+01,1.173770125775205742e+01,-5.228316142663954613e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.440000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.875734975277603667e+01,1.173770125775205742e+01,-4.950510105280951922e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.445000000000000000e+02,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.777113600591755471e+01,1.220547680603147356e+01,2.338718805097544928e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.450000000000000000e+02,5.000000000000000000e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.892189965055897005e+01,1.164530114944995987e+01,-5.672008000089335811e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.455000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.908137320092388478e+01,1.155290104114784278e+01,-6.342742420717243368e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.460000000000000000e+02,5.000000000000000000e+01,4.954800000000000182e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.637533112046143202e+01,1.285516506753066857e+01,7.695038120078963040e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.465000000000000000e+02,5.000000000000000000e+01,4.957999999999999829e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.660583033210675552e+01,1.276276495922857102e+01,6.314047086646732421e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.470000000000000000e+02,5.000000000000000000e+01,4.967699999999999960e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.721414044039613600e+01,1.248267713093780529e+01,3.031824286660640411e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.475000000000000000e+02,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.760947341977522029e+01,1.229787691433359065e+01,9.264966589119066898e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.480000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.933275243760483164e+01,1.146050093284574523e+01,-7.932533704505777550e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.485000000000000000e+02,4.999999999999999289e+01,5.006300000000000239e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.948021470802394361e+01,1.136810082454362814e+01,-8.483155325675774128e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.490000000000000000e+02,5.000000000000000000e+01,4.964500000000000313e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.695833663774950395e+01,1.257507723923990284e+01,4.665861230105942115e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.495000000000000000e+02,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.736235205552384997e+01,1.239027702263568820e+01,2.473709218404657739e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000000e+02,5.000000000000000000e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.890424046508501021e+01,1.164530114944995987e+01,-5.495416145349752979e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.505000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.925426404064098307e+01,1.146050093284574523e+01,-7.147649734867296267e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.510000000000000000e+02,5.000000000000000000e+01,4.961200000000000188e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.673355679968913279e+01,1.267036485092645393e+01,5.960783493844145076e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.515000000000000000e+02,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.752960155173028767e+01,1.229787691433359065e+01,1.725215339361225730e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.520000000000000000e+02,5.000000000000000000e+01,4.977300000000000324e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.772838017178676751e+01,1.220547680603147356e+01,6.614302218175896475e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.525000000000000000e+02,5.000000000000000000e+01,5.015999999999999659e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.002501124625675288e+01,1.108801299625288195e+01,-1.113024242509636386e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.530000000000000000e+02,5.000000000000000000e+01,4.974099999999999966e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.748314254024438696e+01,1.229787691433359065e+01,2.189805454220217218e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.535000000000000000e+02,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.730516634267464582e+01,1.239027702263568820e+01,3.045566346896708687e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.540000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.866048160297461322e+01,1.173770125775205742e+01,-3.981828607266728604e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.545000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.806456371344915368e+01,1.201778908604282492e+01,-8.235279949197810145e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.550000000000000000e+02,5.000000000000000711e+01,4.967699999999999960e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.710620400916004513e+01,1.248267713093780529e+01,4.111188599021513568e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.555000000000000000e+02,5.000000000000000000e+01,5.022500000000000142e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.037514923588769022e+01,1.090032527626421377e+01,-1.275474512151903994e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.560000000000000000e+02,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.724988826719113177e+01,1.239027702263568820e+01,3.598347101731809161e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.565000000000000000e+02,5.000000000000000000e+01,4.970900000000000318e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.726900804729209682e+01,1.239027702263568820e+01,3.407149300722135954e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.570000000000000000e+02,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.786187238426712298e+01,1.211018919434494201e+01,2.793842138793800611e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.575000000000000000e+02,5.000000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.824258030179285583e+01,1.192538897774072737e+01,-1.679692795335804290e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.580000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.899802746211049254e+01,1.155290104114784278e+01,-5.509285032583305375e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.585000000000000000e+02,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.782515833007710171e+01,1.211018919434494201e+01,6.465247557795927857e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.590000000000000000e+02,5.000000000000000000e+01,4.980599999999999739e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.782859363267878194e+01,1.211018919434494201e+01,6.121717297627637250e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.595000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.897544200383715918e+01,1.155290104114784278e+01,-5.283430449850029520e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.856814513840232195e+01,1.173770125775205742e+01,-3.058463961543778087e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.605000000000000000e+02,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.835635694976536314e+01,1.183298886943860850e+01,-1.893458192039707833e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.610000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.796707266685390181e+01,1.201778908604282492e+01,1.513824710327335565e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.615000000000000000e+02,4.999999999999999289e+01,5.006300000000000239e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.930108434525048011e+01,1.136810082454362814e+01,-6.691851697941119115e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.620000000000000000e+02,5.000000000000000000e+01,5.006300000000000239e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.926552726047916053e+01,1.136810082454362814e+01,-6.336280850227897776e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.625000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.904224779153111768e+01,1.146050093284574523e+01,-5.027487243768629099e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.630000000000000000e+02,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.825116209946000367e+01,1.183298886943860850e+01,-8.415096889860917972e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.635000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.882145123084466576e+01,1.155290104114784278e+01,-3.743522719925053144e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.640000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.880156006159823789e+01,1.155290104114784278e+01,-3.544611027460770059e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.645000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.840350239517656661e+01,1.173770125775205742e+01,-1.412036529286246345e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.650000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.782123906927353829e+01,1.201778908604282492e+01,1.609718446836370387e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.655000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.782979229158863177e+01,1.201778908604282492e+01,1.524186223685442265e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.660000000000000000e+02,5.000000000000000000e+01,5.025699999999999790e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.032061931734727267e+01,1.080792516796211622e+01,-1.128544485309389778e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.665000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.835268642925114335e+01,1.173770125775205742e+01,-9.038768700319732563e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.670000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.834788368885262599e+01,1.173770125775205742e+01,-8.558494660468364545e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.675000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.891217126016150729e+01,1.146050093284574523e+01,-3.726721930072566247e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.680000000000000000e+02,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.812799717112859810e+01,1.183298886943860850e+01,3.901395943279517553e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.685000000000000000e+02,5.000000000000000000e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.851521895204126622e+01,1.164530114944995987e+01,-1.605201014912284452e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.690000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.831707802685626518e+01,1.173770125775205742e+01,-5.477928460832490187e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.695000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.869339074763085051e+01,1.155290104114784278e+01,-2.462917887786909843e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.830108064651696509e+01,1.173770125775205742e+01,-3.878190426902550225e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.705000000000000000e+02,5.000000000000000000e+01,4.986999999999999744e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.791387119583137633e+01,1.192538897774072737e+01,1.607398264278983857e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.710000000000000000e+02,5.000000000000000711e+01,4.977300000000000324e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.734765160546863427e+01,1.220547680603147356e+01,4.468715884998977206e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.715000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.890014046231485167e+01,1.146050093284574523e+01,-3.606413951606007862e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.720000000000000000e+02,4.999999999999999289e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.850175440669507765e+01,1.164530114944995987e+01,-1.470555561450399562e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.725000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.772956843432231011e+01,1.201778908604282492e+01,2.526424796348673563e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.730000000000000000e+02,5.000000000000000000e+01,5.028900000000000148e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.041533255056661744e+01,1.071552505965999735e+01,-1.130857610226611021e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.735000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.863688846101499763e+01,1.155290104114784278e+01,-1.897895021628370760e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.740000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.824758060305541107e+01,1.173770125775205742e+01,1.471813919252842884e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.745000000000000000e+02,5.000000000000000000e+01,5.015999999999999659e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.958156995906156794e+01,1.108801299625288195e+01,-6.695829553144569957e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.750000000000000000e+02,5.000000000000000000e+01,5.006300000000000239e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.897123125358595530e+01,1.136810082454362814e+01,-3.393320781295861566e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.755000000000000000e+02,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.914873795073404494e+01,1.127281321285709659e+01,-4.215511635911429744e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.760000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.874119009505102440e+01,1.146050093284574523e+01,-2.016910278967716796e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.765000000000000000e+02,4.999999999999999289e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.835124985075275816e+01,1.164530114944995987e+01,3.448999797280583035e-03,0.000000000000000000e+00,1.000000000000000000e+00
4.770000000000000000e+02,5.000000000000000000e+01,4.999900000000000233e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.854104481919794267e+01,1.155290104114784278e+01,-9.394586034578585043e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.775000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.872566472182465702e+01,1.146050093284574523e+01,-1.861656546704062443e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.780000000000000000e+02,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.910092160723628041e+01,1.127281321285709659e+01,-3.737348200933766074e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.785000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.869591446801852186e+01,1.146050093284574523e+01,-1.564154008642668625e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.790000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.811876823328125852e+01,1.173770125775205742e+01,1.435305089666817635e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.795000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.755163422761543757e+01,1.201778908604282492e+01,4.305766863417395673e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.800000000000000000e+02,5.000000000000000000e+01,5.025699999999999790e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.005724115332846935e+01,1.080792516796211622e+01,-8.651663212905892353e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.805000000000000000e+02,5.000000000000000000e+01,5.025699999999999790e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.001127063034618914e+01,1.080792516796211622e+01,-8.191957983083074657e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.810000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.862861007132559621e+01,1.146050093284574523e+01,-8.911100417134165674e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.815000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.862387516733728177e+01,1.146050093284574523e+01,-8.437610018302868498e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.820000000000000000e+02,5.000000000000000000e+01,5.038600000000000279e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.072289671761360808e+01,1.043543723136923163e+01,-1.158333948982846806e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.825000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.855784389743038787e+01,1.146050093284574523e+01,-1.834483027613598161e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.830000000000000000e+02,5.000000000000000000e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.817764573437594322e+01,1.164530114944995987e+01,1.770531161740921122e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.835000000000000000e+02,5.000000000000000000e+01,5.025699999999999790e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.990540952080499437e+01,1.080792516796211622e+01,-7.133346887671128123e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.840000000000000000e+02,5.000000000000000000e+01,5.028900000000000148e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.005711826210796289e+01,1.071552505965999735e+01,-7.726433217679570253e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.845000000000000000e+02,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.772294736730527376e+01,1.183298886943860850e+01,4.440637632561188486e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.850000000000000000e+02,5.000000000000000000e+01,5.006300000000000239e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.870052654623580679e+01,1.136810082454362814e+01,-6.862737077943942277e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.855000000000000000e+02,5.000000000000000000e+01,5.012800000000000011e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.908202881620290725e+01,1.118041310455497950e+01,-2.624419207578874147e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.860000000000000000e+02,5.000000000000000000e+01,5.022500000000000142e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.964284447630432595e+01,1.090032527626421377e+01,-5.431697525685353911e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.865000000000000000e+02,5.000000000000000000e+01,5.019200000000000017e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.941844613567486277e+01,1.099561288795076486e+01,-4.140590236256250778e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.870000000000000000e+02,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.882761003369478203e+01,1.127281321285709659e+01,-1.004232465518785644e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.875000000000000000e+02,5.000000000000000000e+01,5.045000000000000284e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.091985355469017804e+01,1.025063701476501699e+01,-1.170490569455197694e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.880000000000000000e+02,5.000000000000000000e+01,5.019200000000000017e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.932891527814759769e+01,1.099561288795076486e+01,-3.245281660983599936e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.885000000000000000e+02,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.874283638902046789e+01,1.127281321285709659e+01,-1.564960187756053722e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.890000000000000000e+02,5.000000000000000000e+01,5.032099999999999795e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.007521215824638006e+01,1.062312495135790158e+01,-6.983371096042824133e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.895000000000000000e+02,5.000000000000000000e+01,5.019200000000000017e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.927373389755938149e+01,1.099561288795076486e+01,-2.693467855101445707e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.900000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.830543828716729848e+01,1.146050093284574523e+01,2.340607799869564021e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.905000000000000000e+02,5.000000000000000000e+01,5.009599999999999653e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.870302386071296752e+01,1.127281321285709659e+01,2.416292642993861373e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.910000000000000000e+02,5.000000000000000000e+01,5.028900000000000148e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.984790335831428365e+01,1.071552505965999735e+01,-5.634284179742787835e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.915000000000000000e+02,5.000000000000000000e+01,4.983800000000000097e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.714562566338641147e+01,1.201778908604282492e+01,8.365852505707638276e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.920000000000000000e+02,5.000000000000000000e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.795444972474220435e+01,1.164530114944995987e+01,4.002491258078286762e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.925000000000000000e+02,5.000000000000000000e+01,4.990200000000000102e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.759056814242303091e+01,1.183298886943860850e+01,5.764429881383617005e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.930000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.838556957157560845e+01,1.146050093284574523e+01,1.539294955786452146e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.935000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.782491348080636584e+01,1.173770125775205742e+01,4.373852614415753015e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.940000000000000000e+02,5.000000000000000000e+01,5.006300000000000239e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.860660072621745087e+01,1.136810082454362814e+01,2.529844923891710895e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.945000000000000000e+02,5.000000000000000000e+01,5.032099999999999795e+01,5.000000000000000000e+01,5.400000000000000000e+01,4.013668933791983306e+01,1.062312495135790158e+01,-7.598142892777342006e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.950000000000000000e+02,5.000000000000000000e+01,4.993500000000000227e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.780912547825008829e+01,1.173770125775205742e+01,4.531732639978554023e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.955000000000000000e+02,4.999999999999999289e+01,4.996699999999999875e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.802281649895056859e+01,1.164530114944995987e+01,3.318823515994681062e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.960000000000000000e+02,5.000000000000000000e+01,5.003099999999999881e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.841967444576578572e+01,1.146050093284574523e+01,1.198246213884702205e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.965000000000000000e+02,4.999999999999999289e+01,5.015999999999999659e+01,5.000000000000000000e+01,5.400000000000000000e+01,3.919041350523723821e+01,1.108801299625288195e+01,-2.784265014901251556e-01,0.000000000000000000e+00,1.000000000000000000e+00
