t,MV,PV,DV,SP,MVI,MVP,MVD,MVFF,MAN
8.815000000000000000e+02,5.569322809093234383e+01,5.963499999999999801e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861988135103504050e+01,-1.833564649119935330e+00,-1.093088610982763331e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.820000000000000000e+02,5.823245928055850129e+01,5.921600000000000108e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861830311236771962e+01,-6.237007310392271853e-01,2.378568992300102991e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.825000000000000000e+02,5.917340280930365992e+01,5.905499999999999972e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861790124604038965e+01,-1.588126861442460402e-01,7.143142494075139792e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.830000000000000000e+02,5.512455933330540603e+01,5.973100000000000165e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861256007721718220e+01,-2.110764974026267726e+00,-1.377235769885506667e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.835000000000000000e+02,5.767225454093862425e+01,5.931300000000000239e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861027309248166262e+01,-9.037885593299935794e-01,-3.422999221304579009e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.840000000000000000e+02,5.958803957407211271e+01,5.899000000000000199e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861034615908663170e+01,2.887503384440277820e-02,9.488183811410773050e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.845000000000000000e+02,5.762144406337447577e+01,5.931300000000000239e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860805917435111212e+01,-9.037885593299935794e-01,-8.282655164664232128e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.850000000000000000e+02,5.762355805889247762e+01,5.931300000000000239e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860577218961559254e+01,-9.037885593299935794e-01,-7.842557139311688574e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.855000000000000000e+02,5.705590165077913412e+01,5.940899999999999892e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860278376547237400e+01,-1.180988884236305436e+00,-3.658932304569353366e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.860000000000000000e+02,5.917252098321364429e+01,5.905499999999999972e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860238189914504403e+01,-1.588126861442460402e-01,7.289517702128435195e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.865000000000000000e+02,5.836807159017080693e+01,5.918399999999999750e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860103747361362281e+01,-5.313006227371095402e-01,2.983347392942869991e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.870000000000000000e+02,5.739571490998172010e+01,5.934499999999999886e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859851667574220357e+01,-9.961886676320906853e-01,-2.066130981283963441e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.875000000000000000e+02,5.951027120781307644e+01,5.899000000000000199e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859858974234717266e+01,2.887503384440277820e-02,8.828064316215051832e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.880000000000000000e+02,5.907781273485174722e+01,5.905499999999999972e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859818787601984269e+01,-1.588126861442460402e-01,6.384375449761519050e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.885000000000000000e+02,5.770863624780246681e+01,5.928000000000000114e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859614201108072251e+01,-8.085009476434419362e-01,-7.900481563481009939e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.890000000000000000e+02,5.943126331453020583e+01,5.899000000000000199e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859621507768569160e+01,2.887503384440277820e-02,8.061732030001144134e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.895000000000000000e+02,6.034366072053786212e+01,5.882900000000000063e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859746451663065159e+01,4.937630787393839094e-01,1.252433125167826233e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000000e+02,5.932320198579108705e+01,5.899000000000000199e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859753758323562067e+01,2.887503384440277820e-02,6.967893687110663370e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.905000000000000000e+02,5.890062751022446008e+01,5.905499999999999972e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859713571690829070e+01,-1.588126861442460402e-01,4.623044794604159735e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.910000000000000000e+02,5.849597010453810242e+01,5.911899999999999977e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859626622430916143e+01,-3.436129027484607357e-01,2.433167829773999480e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.915000000000000000e+02,5.943733226899335165e+01,5.895799999999999841e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859657310405003017e+01,1.212751421465203816e-01,7.194840227967986834e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.920000000000000000e+02,6.149957549724012296e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859946654160678747e+01,1.143451340238579750e+00,1.756657615394755512e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.925000000000000000e+02,5.949880857583050897e+01,5.892600000000000193e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860000723448355586e+01,2.136752504486174875e-01,6.851260908983340947e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.930000000000000000e+02,5.774247014578116222e+01,5.921600000000000108e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859842899581623499e+01,-6.237007310392271853e-01,-2.322581189958465853e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.935000000000000000e+02,5.832870214872016135e+01,5.911899999999999977e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859755950321710571e+01,-3.436129027484607357e-01,7.475554825151892180e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.940000000000000000e+02,6.061980477723901828e+01,5.873199999999999932e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.859951768823026441e+01,7.738509070301503590e-01,1.246436181978601176e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.945000000000000000e+02,6.112507026266459320e+01,5.863600000000000279e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860217731265112207e+01,1.051051231936462216e+00,1.471841718077008476e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.950000000000000000e+02,6.009436346050684108e+01,5.879699999999999704e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860366056473198171e+01,5.861631870415014989e-01,9.045397087333622022e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.955000000000000000e+02,5.890277830025578254e+01,5.899000000000000199e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860373363133695079e+01,2.887503384440277820e-02,2.701696350744337005e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.960000000000000000e+02,6.156413121935779742e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.860710200182600715e+01,1.331139060227228610e+00,1.625890157304560990e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.965000000000000000e+02,6.186079912320037266e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861093799858685571e+01,1.515939276831443250e+00,1.733921847782069037e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000000e+02,6.139281232328235660e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861430636907591207e+01,1.331139060227228610e+00,1.447366893979214364e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.975000000000000000e+02,6.131927500358664673e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861767473956496843e+01,1.331139060227228610e+00,1.370461203794451244e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.980000000000000000e+02,5.990904007948946486e+01,5.876500000000000057e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.861939180478172773e+01,6.785632953435986048e-01,6.110849793641349725e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.985000000000000000e+02,6.236407697631774738e+01,5.834599999999999653e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.862417036074667465e+01,1.888427213424327400e+00,1.851479402146740671e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.990000000000000000e+02,6.361126134607469140e+01,5.811999999999999744e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.863060022198391152e+01,2.541002978307957516e+00,2.439658145782819698e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.995000000000000000e+02,6.157773968581824420e+01,5.844200000000000017e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.863467733854115949e+01,1.611226888517995004e+00,1.331835458759084156e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+02,6.131527167123687150e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.863851333530200804e+01,1.515939276831443250e+00,1.160819059103417539e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.005000000000000000e+02,6.317368087815014377e+01,5.815200000000000102e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.864470938340334527e+01,2.448602870005839538e+00,2.080368624740954075e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.010000000000000000e+02,6.077339250514425828e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.864807775389240163e+01,1.331139060227228610e+00,7.941756910246244860e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.015000000000000000e+02,6.303050668188742378e+01,5.815200000000000102e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.865427380199373886e+01,2.448602870005839538e+00,1.927630009887839613e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.020000000000000000e+02,6.140364880919499058e+01,5.840999999999999659e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.865858473168688647e+01,1.703626996820112538e+00,1.041437080687993122e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.025000000000000000e+02,6.058730833752638745e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.866195310217594283e+01,1.331139060227228610e+00,5.942161751232146738e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.030000000000000000e+02,6.362036209227527905e+01,5.802300000000000324e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.866909170948137842e+01,2.821090806598703260e+00,2.130179576195197377e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.035000000000000000e+02,6.140821509805444123e+01,5.837800000000000011e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.867363645231042568e+01,1.796027105122209644e+00,9.385515406218056800e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.040000000000000000e+02,6.040772973271626967e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.867700482279948204e+01,1.331139060227228610e+00,3.995858496895606793e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.045000000000000000e+02,6.268581039985934922e+01,5.815200000000000102e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.868320087090081927e+01,2.448602870005839538e+00,1.554006658952690412e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.050000000000000000e+02,6.088895944593473075e+01,5.844200000000000017e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.868727798745806723e+01,1.611226888517995004e+00,5.904545699586656315e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.055000000000000000e+02,6.219651412781296784e+01,5.821699999999999875e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.869299910262711251e+01,2.260915150017190900e+00,1.242599875168668211e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.060000000000000000e+02,6.175651878849181742e+01,5.828099999999999881e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.869825259152435848e+01,2.076114933412976260e+00,9.821512635544830117e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.065000000000000000e+02,6.132396206045500264e+01,5.834599999999999653e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.870303114748930540e+01,1.888427213424327400e+00,7.325036995413685137e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.070000000000000000e+02,6.244075756908074482e+01,5.815200000000000102e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.870922719559064262e+01,2.448602870005839538e+00,1.282927503484256215e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.075000000000000000e+02,6.122784693604030792e+01,5.834599999999999653e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.871400575155558954e+01,1.888427213424327400e+00,6.254139710603886515e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.080000000000000000e+02,6.158501789649702829e+01,5.828099999999999881e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.871925924045283551e+01,2.076114933412976260e+00,7.896437226312194024e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.085000000000000000e+02,5.944221501777168726e+01,5.863600000000000279e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.872191886487369317e+01,1.051051231936462216e+00,-3.307550790384653494e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.090000000000000000e+02,6.041760954824870566e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.872575486163454173e+01,1.515939276831443250e+00,1.759154097827143048e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.095000000000000000e+02,6.060787648972160468e+01,5.844200000000000017e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.872983197819178969e+01,1.611226888517995004e+00,2.668176230118200487e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000000e+02,6.097746731814904564e+01,5.837800000000000011e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.873437672102083695e+01,1.796027105122209644e+00,4.470634920060015949e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.105000000000000000e+02,6.000309711943075541e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.873774509150989331e+01,1.331139060227228610e+00,-6.578703230636656629e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.110000000000000000e+02,6.192028161537050579e+01,5.821699999999999875e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.874346620667893859e+01,2.260915150017190900e+00,9.159002586743799634e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.115000000000000000e+02,5.882201013826716007e+01,5.873199999999999932e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.874542439169209729e+01,7.738509070301503590e-01,-6.972651604550869076e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.120000000000000000e+02,6.115102901241247224e+01,5.834599999999999653e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.875020294765704421e+01,1.888427213424327400e+00,5.123988513310983040e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.125000000000000000e+02,6.093873578908478805e+01,5.837800000000000011e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.875474769048609147e+01,1.796027105122209644e+00,3.879609934764902679e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.130000000000000000e+02,5.901234572636452924e+01,5.870000000000000284e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.875693968863514982e+01,8.662510153322474649e-01,-6.108449776028652689e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.135000000000000000e+02,6.172263019731627764e+01,5.824900000000000233e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.876242699066829545e+01,2.168515041715073366e+00,7.916881649329067239e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.140000000000000000e+02,5.977573069230948022e+01,5.857099999999999795e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.876556154802145215e+01,1.238738951925131504e+00,-2.285698076371036613e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.145000000000000000e+02,5.959523209093359242e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.876845498557820946e+01,1.143451340238579750e+00,-3.166742348831944609e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.150000000000000000e+02,6.076589044216175495e+01,5.840999999999999659e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.877276591527135707e+01,1.703626996820112538e+00,2.894975300702863907e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.155000000000000000e+02,5.788340547062139052e+01,5.889399999999999835e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.877354042128402511e+01,3.060753587507351048e-01,-1.196210309413366923e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.160000000000000000e+02,6.043353025645413368e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.877737641804487367e+01,1.515939276831443250e+00,1.402145615778109811e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.165000000000000000e+02,5.890521913984225932e+01,5.873199999999999932e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.877933460305803237e+01,7.738509070301503590e-01,-6.479663702459252939e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.170000000000000000e+02,5.989676722005508935e+01,5.857099999999999795e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.878246916041118908e+01,1.238738951925131504e+00,-1.244408922812259011e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.175000000000000000e+02,5.952089022020003029e+01,5.863600000000000279e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.878512878483204673e+01,1.051051231936462216e+00,-3.152897965684802739e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.180000000000000000e+02,5.858514246619826338e+01,5.879699999999999704e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.878661203691290638e+01,5.861631870415014989e-01,-7.876327577561403892e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.185000000000000000e+02,6.130411179149196244e+01,5.834599999999999653e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.879139059287785329e+01,1.888427213424327400e+00,6.242939851897810755e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.190000000000000000e+02,5.706945376339999854e+01,5.905499999999999972e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.879098872655052332e+01,-1.588126861442460402e-01,-1.562722277006282745e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.195000000000000000e+02,5.944803123304235726e+01,5.866799999999999926e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.879341453783548133e+01,9.586511236343651099e-01,-3.040344284274942854e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000000000e+02,5.984630292089737935e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.879630797539223863e+01,1.143451340238579750e+00,-9.345639473343475556e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.205000000000000000e+02,5.985416215432044851e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.879920141294899594e+01,1.143451340238579750e+00,-8.849059886712576373e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.210000000000000000e+02,5.910237545335935749e+01,5.873199999999999932e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.880115959796215463e+01,7.738509070301503590e-01,-4.726350516329461682e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.215000000000000000e+02,6.065414388009617142e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.880499559472300319e+01,1.515939276831443250e+00,3.332090085417240277e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.220000000000000000e+02,5.758494852388233909e+01,5.899000000000000199e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.880506866132797228e+01,2.887503384440277820e-02,-1.248995171290032236e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.225000000000000000e+02,6.070671314648362227e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.880890465808882084e+01,1.515939276831443250e+00,3.818692115633539608e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.230000000000000000e+02,5.916556173504339000e+01,5.873199999999999932e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.881086284310197954e+01,7.738509070301503590e-01,-4.191520150887387275e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.235000000000000000e+02,5.956948255768521960e+01,5.866799999999999926e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.881328865438693754e+01,9.586511236343651099e-01,-2.024572203360872069e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.240000000000000000e+02,6.111329541205635962e+01,5.840999999999999659e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.881759958408008515e+01,1.703626996820112538e+00,5.920688311561608241e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.245000000000000000e+02,5.802488782639946407e+01,5.892600000000000193e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.881814027695685354e+01,2.136752504486174875e-01,-1.006927701006004927e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.250000000000000000e+02,6.037487576794583788e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.882150864744590990e+01,1.331139060227228610e+00,2.222280602726970367e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.255000000000000000e+02,5.998081236229486990e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.882440208500266721e+01,1.143451340238579750e+00,1.295893705362841097e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.260000000000000000e+02,5.807269668977723853e+01,5.892600000000000193e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.882494277787943560e+01,2.136752504486174875e-01,-9.659213385508105265e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.265000000000000000e+02,6.080019680116381409e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.882877877464028415e+01,1.515939276831443250e+00,4.554787496920863488e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.270000000000000000e+02,5.963482519319710917e+01,5.866799999999999926e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.883120458592524216e+01,9.586511236343651099e-01,-1.550305163625000926e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.275000000000000000e+02,6.002517957359867751e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.883409802348199946e+01,1.143451340238579750e+00,4.763020987810273610e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.280000000000000000e+02,6.022132037669361182e+01,5.857099999999999795e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.883723258083515617e+01,1.238738951925131504e+00,1.453488439333270599e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.285000000000000000e+02,5.926157156911307311e+01,5.873199999999999932e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.883919076584831487e+01,7.738509070301503590e-01,-3.514701037653955584e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.290000000000000000e+02,6.004158715906551436e+01,5.860399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.884208420340507217e+01,1.143451340238579750e+00,5.605161542186704038e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.295000000000000000e+02,5.947196574183434592e+01,5.870000000000000284e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.884427620155413052e+01,8.662510153322474649e-01,-2.385614750520271832e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+02,6.044199394842896567e+01,5.853900000000000148e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.884764457204318688e+01,1.331139060227228610e+00,2.632103161585522821e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.305000000000000000e+02,5.832527793589005682e+01,5.889399999999999835e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.884841907805585492e+01,3.060753587507351048e-01,-8.292165009165277656e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.310000000000000000e+02,6.085590254367299679e+01,5.847500000000000142e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.885225507481670348e+01,1.515939276831443250e+00,4.877081920248477198e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.315000000000000000e+02,5.873365815847468951e+01,5.882900000000000063e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.885350451376166347e+01,4.937630787393839094e-01,-6.136094340263607005e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.320000000000000000e+02,5.800219692140647965e+01,5.895799999999999841e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.885381139350253221e+01,1.212751421465203816e-01,-9.728896142425785820e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.325000000000000000e+02,6.207061745855889967e+01,5.828099999999999881e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.885906488239977818e+01,2.076114933412976260e+00,1.135437642746149445e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.330000000000000000e+02,6.106037931661997220e+01,5.844200000000000017e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.886314199895702615e+01,1.611226888517995004e+00,5.860104291449480529e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.335000000000000000e+02,7.001538496311820836e+01,5.692799999999999727e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.887828139950651973e+01,5.982907012561453186e+00,5.154196551050229225e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.340000000000000000e+02,6.631570662519560244e+01,5.750800000000000267e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.888918293696783479e+01,4.308155049585743690e+00,3.118368638642020407e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.345000000000000000e+02,6.788138898659180143e+01,5.721800000000000352e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.890220340597323911e+01,5.145531031073588224e+00,3.833654549544977641e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.350000000000000000e+02,6.826617784817007362e+01,5.712100000000000222e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.891593262104684214e+01,5.425618859364354840e+00,3.924626367758869971e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.355000000000000000e+02,6.768574873604008246e+01,5.718599999999999994e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.892918690318814612e+01,5.237931139375706202e+00,3.518630693476231031e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.360000000000000000e+02,6.445671461350235631e+01,5.770100000000000051e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.893867825517357062e+01,3.750866896388665328e+00,1.767169461940127917e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.365000000000000000e+02,6.609278261789825137e+01,5.741100000000000136e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.895028853870308438e+01,4.588242877876510306e+00,2.554251201318649578e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.370000000000000000e+02,6.520335827826352215e+01,5.753999999999999915e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.896095626302849979e+01,4.215754941283647028e+00,2.026647073951372224e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.375000000000000000e+02,6.453087108948651007e+01,5.763700000000000045e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.897091524128572360e+01,3.935667112992880412e+00,1.624288735207912282e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.380000000000000000e+02,6.445452365382745086e+01,5.763700000000000045e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.898087421954294740e+01,3.935667112992880412e+00,1.537982321291625487e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.385000000000000000e+02,6.457854029235643623e+01,5.760399999999999920e+01,5.000000000000000000e+01,5.900000000000000000e+01,5.899107431759656350e+01,4.030954724679432388e+00,1.556511250080437891e+00,0.000000000000000000e+00,0.000000000000000000e+00
